source,target,index,start_x,start_y,start_z,rotate,rotation_plane,rotation_degree_idx,coverage,compartment
example_data_LR.h5,example_data_HR.h5,6,2,8,10,1,2,2,0.16,example
example_data_LR.h5,example_data_HR.h5,6,2,8,10,1,2,3,0.16,example
example_data_LR.h5,example_data_HR.h5,6,2,8,10,1,3,1,0.16,example
example_data_LR.h5,example_data_HR.h5,6,2,8,10,1,3,2,0.16,example
example_data_LR.h5,example_data_HR.h5,6,2,8,10,1,3,3,0.16,example
example_data_LR.h5,example_data_HR.h5,7,21,11,0,0,0,0,0.253,example
example_data_LR.h5,example_data_HR.h5,7,21,11,0,1,1,1,0.253,example
example_data_LR.h5,example_data_HR.h5,7,21,11,0,1,1,2,0.253,example
example_data_LR.h5,example_data_HR.h5,7,21,11,0,1,1,3,0.253,example
example_data_LR.h5,example_data_HR.h5,7,21,11,0,1,2,1,0.253,example
example_data_LR.h5,example_data_HR.h5,7,21,11,0,1,2,2,0.253,example
example_data_LR.h5,example_data_HR.h5,7,21,11,0,1,2,3,0.253,example
example_data_LR.h5,example_data_HR.h5,7,21,11,0,1,3,1,0.253,example
example_data_LR.h5,example_data_HR.h5,7,21,11,0,1,3,2,0.253,example
example_data_LR.h5,example_data_HR.h5,7,21,11,0,1,3,3,0.253,example
example_data_LR.h5,example_data_HR.h5,7,10,2,16,0,0,0,0.135,example
example_data_LR.h5,example_data_HR.h5,7,10,2,16,1,1,1,0.135,example
example_data_LR.h5,example_data_HR.h5,7,10,2,16,1,1,2,0.135,example
example_data_LR.h5,example_data_HR.h5,7,10,2,16,1,1,3,0.135,example
example_data_LR.h5,example_data_HR.h5,7,10,2,16,1,2,1,0.135,example
example_data_LR.h5,example_data_HR.h5,7,10,2,16,1,2,2,0.135,example
example_data_LR.h5,example_data_HR.h5,7,10,2,16,1,2,3,0.135,example
example_data_LR.h5,example_data_HR.h5,7,10,2,16,1,3,1,0.135,example
example_data_LR.h5,example_data_HR.h5,7,10,2,16,1,3,2,0.135,example
example_data_LR.h5,example_data_HR.h5,7,10,2,16,1,3,3,0.135,example
example_data_LR.h5,example_data_HR.h5,7,8,15,10,0,0,0,0.638,example
example_data_LR.h5,example_data_HR.h5,7,8,15,10,1,1,1,0.638,example
example_data_LR.h5,example_data_HR.h5,7,8,15,10,1,1,2,0.638,example
example_data_LR.h5,example_data_HR.h5,7,8,15,10,1,1,3,0.638,example
example_data_LR.h5,example_data_HR.h5,7,8,15,10,1,2,1,0.638,example
example_data_LR.h5,example_data_HR.h5,7,8,15,10,1,2,2,0.638,example
example_data_LR.h5,example_data_HR.h5,7,8,15,10,1,2,3,0.638,example
example_data_LR.h5,example_data_HR.h5,7,8,15,10,1,3,1,0.638,example
example_data_LR.h5,example_data_HR.h5,7,8,15,10,1,3,2,0.638,example
example_data_LR.h5,example_data_HR.h5,7,8,15,10,1,3,3,0.638,example
example_data_LR.h5,example_data_HR.h5,7,4,14,11,0,0,0,0.459,example
example_data_LR.h5,example_data_HR.h5,7,4,14,11,1,1,1,0.459,example
example_data_LR.h5,example_data_HR.h5,7,4,14,11,1,1,2,0.459,example
example_data_LR.h5,example_data_HR.h5,7,4,14,11,1,1,3,0.459,example
example_data_LR.h5,example_data_HR.h5,7,4,14,11,1,2,1,0.459,example
example_data_LR.h5,example_data_HR.h5,7,4,14,11,1,2,2,0.459,example
example_data_LR.h5,example_data_HR.h5,7,4,14,11,1,2,3,0.459,example
example_data_LR.h5,example_data_HR.h5,7,4,14,11,1,3,1,0.459,example
example_data_LR.h5,example_data_HR.h5,7,4,14,11,1,3,2,0.459,example
example_data_LR.h5,example_data_HR.h5,7,4,14,11,1,3,3,0.459,example
example_data_LR.h5,example_data_HR.h5,7,19,13,2,0,0,0,0.256,example
example_data_LR.h5,example_data_HR.h5,7,19,13,2,1,1,1,0.256,example
example_data_LR.h5,example_data_HR.h5,7,19,13,2,1,1,2,0.256,example
example_data_LR.h5,example_data_HR.h5,7,19,13,2,1,1,3,0.256,example
example_data_LR.h5,example_data_HR.h5,7,19,13,2,1,2,1,0.256,example
example_data_LR.h5,example_data_HR.h5,7,19,13,2,1,2,2,0.256,example
example_data_LR.h5,example_data_HR.h5,7,19,13,2,1,2,3,0.256,example
example_data_LR.h5,example_data_HR.h5,7,19,13,2,1,3,1,0.256,example
example_data_LR.h5,example_data_HR.h5,7,19,13,2,1,3,2,0.256,example
example_data_LR.h5,example_data_HR.h5,7,19,13,2,1,3,3,0.256,example
example_data_LR.h5,example_data_HR.h5,7,12,12,23,0,0,0,0.162,example
example_data_LR.h5,example_data_HR.h5,7,12,12,23,1,1,1,0.162,example
example_data_LR.h5,example_data_HR.h5,7,12,12,23,1,1,2,0.162,example
example_data_LR.h5,example_data_HR.h5,7,12,12,23,1,1,3,0.162,example
example_data_LR.h5,example_data_HR.h5,7,12,12,23,1,2,1,0.162,example
example_data_LR.h5,example_data_HR.h5,7,12,12,23,1,2,2,0.162,example
example_data_LR.h5,example_data_HR.h5,7,12,12,23,1,2,3,0.162,example
example_data_LR.h5,example_data_HR.h5,7,12,12,23,1,3,1,0.162,example
example_data_LR.h5,example_data_HR.h5,7,12,12,23,1,3,2,0.162,example
example_data_LR.h5,example_data_HR.h5,7,12,12,23,1,3,3,0.162,example
example_data_LR.h5,example_data_HR.h5,7,10,2,21,0,0,0,0.184,example
example_data_LR.h5,example_data_HR.h5,7,10,2,21,1,1,1,0.184,example
example_data_LR.h5,example_data_HR.h5,7,10,2,21,1,1,2,0.184,example
example_data_LR.h5,example_data_HR.h5,7,10,2,21,1,1,3,0.184,example
example_data_LR.h5,example_data_HR.h5,7,10,2,21,1,2,1,0.184,example
example_data_LR.h5,example_data_HR.h5,7,10,2,21,1,2,2,0.184,example
example_data_LR.h5,example_data_HR.h5,7,10,2,21,1,2,3,0.184,example
example_data_LR.h5,example_data_HR.h5,7,10,2,21,1,3,1,0.184,example
example_data_LR.h5,example_data_HR.h5,7,10,2,21,1,3,2,0.184,example
example_data_LR.h5,example_data_HR.h5,7,10,2,21,1,3,3,0.184,example
example_data_LR.h5,example_data_HR.h5,7,20,0,5,0,0,0,0.251,example
example_data_LR.h5,example_data_HR.h5,7,20,0,5,1,1,1,0.251,example
example_data_LR.h5,example_data_HR.h5,7,20,0,5,1,1,2,0.251,example
example_data_LR.h5,example_data_HR.h5,7,20,0,5,1,1,3,0.251,example
example_data_LR.h5,example_data_HR.h5,7,20,0,5,1,2,1,0.251,example
example_data_LR.h5,example_data_HR.h5,7,20,0,5,1,2,2,0.251,example
example_data_LR.h5,example_data_HR.h5,7,20,0,5,1,2,3,0.251,example
example_data_LR.h5,example_data_HR.h5,7,20,0,5,1,3,1,0.251,example
example_data_LR.h5,example_data_HR.h5,7,20,0,5,1,3,2,0.251,example
example_data_LR.h5,example_data_HR.h5,7,20,0,5,1,3,3,0.251,example
example_data_LR.h5,example_data_HR.h5,7,6,0,23,0,0,0,0.268,example
example_data_LR.h5,example_data_HR.h5,7,6,0,23,1,1,1,0.268,example
example_data_LR.h5,example_data_HR.h5,7,6,0,23,1,1,2,0.268,example
example_data_LR.h5,example_data_HR.h5,7,6,0,23,1,1,3,0.268,example
example_data_LR.h5,example_data_HR.h5,7,6,0,23,1,2,1,0.268,example
example_data_LR.h5,example_data_HR.h5,7,6,0,23,1,2,2,0.268,example
example_data_LR.h5,example_data_HR.h5,7,6,0,23,1,2,3,0.268,example
example_data_LR.h5,example_data_HR.h5,7,6,0,23,1,3,1,0.268,example
example_data_LR.h5,example_data_HR.h5,7,6,0,23,1,3,2,0.268,example
example_data_LR.h5,example_data_HR.h5,7,6,0,23,1,3,3,0.268,example
example_data_LR.h5,example_data_HR.h5,7,5,7,13,0,0,0,0.387,example
example_data_LR.h5,example_data_HR.h5,7,5,7,13,1,1,1,0.387,example
example_data_LR.h5,example_data_HR.h5,7,5,7,13,1,1,2,0.387,example
example_data_LR.h5,example_data_HR.h5,7,5,7,13,1,1,3,0.387,example
example_data_LR.h5,example_data_HR.h5,7,5,7,13,1,2,1,0.387,example
example_data_LR.h5,example_data_HR.h5,7,5,7,13,1,2,2,0.387,example
example_data_LR.h5,example_data_HR.h5,7,5,7,13,1,2,3,0.387,example
example_data_LR.h5,example_data_HR.h5,7,5,7,13,1,3,1,0.387,example
example_data_LR.h5,example_data_HR.h5,7,5,7,13,1,3,2,0.387,example
example_data_LR.h5,example_data_HR.h5,7,5,7,13,1,3,3,0.387,example
example_data_LR.h5,example_data_HR.h5,8,17,12,1,0,0,0,0.326,example
example_data_LR.h5,example_data_HR.h5,8,17,12,1,1,1,1,0.326,example
example_data_LR.h5,example_data_HR.h5,8,17,12,1,1,1,2,0.326,example
example_data_LR.h5,example_data_HR.h5,8,17,12,1,1,1,3,0.326,example
example_data_LR.h5,example_data_HR.h5,8,17,12,1,1,2,1,0.326,example
example_data_LR.h5,example_data_HR.h5,8,17,12,1,1,2,2,0.326,example
example_data_LR.h5,example_data_HR.h5,8,17,12,1,1,2,3,0.326,example
example_data_LR.h5,example_data_HR.h5,8,17,12,1,1,3,1,0.326,example
example_data_LR.h5,example_data_HR.h5,8,17,12,1,1,3,2,0.326,example
example_data_LR.h5,example_data_HR.h5,8,17,12,1,1,3,3,0.326,example
example_data_LR.h5,example_data_HR.h5,8,4,6,25,0,0,0,0.403,example
example_data_LR.h5,example_data_HR.h5,8,4,6,25,1,1,1,0.403,example
example_data_LR.h5,example_data_HR.h5,8,4,6,25,1,1,2,0.403,example
example_data_LR.h5,example_data_HR.h5,8,4,6,25,1,1,3,0.403,example
example_data_LR.h5,example_data_HR.h5,8,4,6,25,1,2,1,0.403,example
example_data_LR.h5,example_data_HR.h5,8,4,6,25,1,2,2,0.403,example
example_data_LR.h5,example_data_HR.h5,8,4,6,25,1,2,3,0.403,example
example_data_LR.h5,example_data_HR.h5,8,4,6,25,1,3,1,0.403,example
example_data_LR.h5,example_data_HR.h5,8,4,6,25,1,3,2,0.403,example
example_data_LR.h5,example_data_HR.h5,8,4,6,25,1,3,3,0.403,example
example_data_LR.h5,example_data_HR.h5,8,8,11,12,0,0,0,0.625,example
example_data_LR.h5,example_data_HR.h5,8,8,11,12,1,1,1,0.625,example
example_data_LR.h5,example_data_HR.h5,8,8,11,12,1,1,2,0.625,example
example_data_LR.h5,example_data_HR.h5,8,8,11,12,1,1,3,0.625,example
example_data_LR.h5,example_data_HR.h5,8,8,11,12,1,2,1,0.625,example
example_data_LR.h5,example_data_HR.h5,8,8,11,12,1,2,2,0.625,example
example_data_LR.h5,example_data_HR.h5,8,8,11,12,1,2,3,0.625,example
example_data_LR.h5,example_data_HR.h5,8,8,11,12,1,3,1,0.625,example
example_data_LR.h5,example_data_HR.h5,8,8,11,12,1,3,2,0.625,example
example_data_LR.h5,example_data_HR.h5,8,8,11,12,1,3,3,0.625,example
example_data_LR.h5,example_data_HR.h5,8,12,11,24,0,0,0,0.141,example
example_data_LR.h5,example_data_HR.h5,8,12,11,24,1,1,1,0.141,example
example_data_LR.h5,example_data_HR.h5,8,12,11,24,1,1,2,0.141,example
example_data_LR.h5,example_data_HR.h5,8,12,11,24,1,1,3,0.141,example
example_data_LR.h5,example_data_HR.h5,8,12,11,24,1,2,1,0.141,example
example_data_LR.h5,example_data_HR.h5,8,12,11,24,1,2,2,0.141,example
example_data_LR.h5,example_data_HR.h5,8,12,11,24,1,2,3,0.141,example
example_data_LR.h5,example_data_HR.h5,8,12,11,24,1,3,1,0.141,example
example_data_LR.h5,example_data_HR.h5,8,12,11,24,1,3,2,0.141,example
example_data_LR.h5,example_data_HR.h5,8,12,11,24,1,3,3,0.141,example
example_data_LR.h5,example_data_HR.h5,8,19,21,4,0,0,0,0.226,example
example_data_LR.h5,example_data_HR.h5,8,19,21,4,1,1,1,0.226,example
example_data_LR.h5,example_data_HR.h5,8,19,21,4,1,1,2,0.226,example
example_data_LR.h5,example_data_HR.h5,8,19,21,4,1,1,3,0.226,example
example_data_LR.h5,example_data_HR.h5,8,19,21,4,1,2,1,0.226,example
example_data_LR.h5,example_data_HR.h5,8,19,21,4,1,2,2,0.226,example
example_data_LR.h5,example_data_HR.h5,8,19,21,4,1,2,3,0.226,example
example_data_LR.h5,example_data_HR.h5,8,19,21,4,1,3,1,0.226,example
example_data_LR.h5,example_data_HR.h5,8,19,21,4,1,3,2,0.226,example
example_data_LR.h5,example_data_HR.h5,8,19,21,4,1,3,3,0.226,example
example_data_LR.h5,example_data_HR.h5,8,20,20,9,0,0,0,0.237,example
example_data_LR.h5,example_data_HR.h5,8,20,20,9,1,1,1,0.237,example
example_data_LR.h5,example_data_HR.h5,8,20,20,9,1,1,2,0.237,example
example_data_LR.h5,example_data_HR.h5,8,20,20,9,1,1,3,0.237,example
example_data_LR.h5,example_data_HR.h5,8,20,20,9,1,2,1,0.237,example
example_data_LR.h5,example_data_HR.h5,8,20,20,9,1,2,2,0.237,example
example_data_LR.h5,example_data_HR.h5,8,20,20,9,1,2,3,0.237,example
example_data_LR.h5,example_data_HR.h5,8,20,20,9,1,3,1,0.237,example
example_data_LR.h5,example_data_HR.h5,8,20,20,9,1,3,2,0.237,example
example_data_LR.h5,example_data_HR.h5,8,20,20,9,1,3,3,0.237,example
example_data_LR.h5,example_data_HR.h5,8,8,17,8,0,0,0,0.575,example
example_data_LR.h5,example_data_HR.h5,8,8,17,8,1,1,1,0.575,example
example_data_LR.h5,example_data_HR.h5,8,8,17,8,1,1,2,0.575,example
example_data_LR.h5,example_data_HR.h5,8,8,17,8,1,1,3,0.575,example
example_data_LR.h5,example_data_HR.h5,8,8,17,8,1,2,1,0.575,example
example_data_LR.h5,example_data_HR.h5,8,8,17,8,1,2,2,0.575,example
example_data_LR.h5,example_data_HR.h5,8,8,17,8,1,2,3,0.575,example
example_data_LR.h5,example_data_HR.h5,8,8,17,8,1,3,1,0.575,example
example_data_LR.h5,example_data_HR.h5,8,8,17,8,1,3,2,0.575,example
example_data_LR.h5,example_data_HR.h5,8,8,17,8,1,3,3,0.575,example
example_data_LR.h5,example_data_HR.h5,8,8,7,23,0,0,0,0.398,example
example_data_LR.h5,example_data_HR.h5,8,8,7,23,1,1,1,0.398,example
example_data_LR.h5,example_data_HR.h5,8,8,7,23,1,1,2,0.398,example
example_data_LR.h5,example_data_HR.h5,8,8,7,23,1,1,3,0.398,example
example_data_LR.h5,example_data_HR.h5,8,8,7,23,1,2,1,0.398,example
example_data_LR.h5,example_data_HR.h5,8,8,7,23,1,2,2,0.398,example
example_data_LR.h5,example_data_HR.h5,8,8,7,23,1,2,3,0.398,example
example_data_LR.h5,example_data_HR.h5,8,8,7,23,1,3,1,0.398,example
example_data_LR.h5,example_data_HR.h5,8,8,7,23,1,3,2,0.398,example
example_data_LR.h5,example_data_HR.h5,8,8,7,23,1,3,3,0.398,example
example_data_LR.h5,example_data_HR.h5,8,10,3,7,0,0,0,0.189,example
example_data_LR.h5,example_data_HR.h5,8,10,3,7,1,1,1,0.189,example
example_data_LR.h5,example_data_HR.h5,8,10,3,7,1,1,2,0.189,example
example_data_LR.h5,example_data_HR.h5,8,10,3,7,1,1,3,0.189,example
example_data_LR.h5,example_data_HR.h5,8,10,3,7,1,2,1,0.189,example
example_data_LR.h5,example_data_HR.h5,8,10,3,7,1,2,2,0.189,example
example_data_LR.h5,example_data_HR.h5,8,10,3,7,1,2,3,0.189,example
example_data_LR.h5,example_data_HR.h5,8,10,3,7,1,3,1,0.189,example
example_data_LR.h5,example_data_HR.h5,8,10,3,7,1,3,2,0.189,example
example_data_LR.h5,example_data_HR.h5,8,10,3,7,1,3,3,0.189,example
example_data_LR.h5,example_data_HR.h5,8,2,11,17,0,0,0,0.51,example
example_data_LR.h5,example_data_HR.h5,8,2,11,17,1,1,1,0.51,example
example_data_LR.h5,example_data_HR.h5,8,2,11,17,1,1,2,0.51,example
example_data_LR.h5,example_data_HR.h5,8,2,11,17,1,1,3,0.51,example
example_data_LR.h5,example_data_HR.h5,8,2,11,17,1,2,1,0.51,example
example_data_LR.h5,example_data_HR.h5,8,2,11,17,1,2,2,0.51,example
example_data_LR.h5,example_data_HR.h5,8,2,11,17,1,2,3,0.51,example
example_data_LR.h5,example_data_HR.h5,8,2,11,17,1,3,1,0.51,example
example_data_LR.h5,example_data_HR.h5,8,2,11,17,1,3,2,0.51,example
example_data_LR.h5,example_data_HR.h5,8,2,11,17,1,3,3,0.51,example
example_data_LR.h5,example_data_HR.h5,9,12,17,11,0,0,0,0.591,example
example_data_LR.h5,example_data_HR.h5,9,12,17,11,1,1,1,0.591,example
example_data_LR.h5,example_data_HR.h5,9,12,17,11,1,1,2,0.591,example
example_data_LR.h5,example_data_HR.h5,9,12,17,11,1,1,3,0.591,example
example_data_LR.h5,example_data_HR.h5,9,12,17,11,1,2,1,0.591,example
example_data_LR.h5,example_data_HR.h5,9,12,17,11,1,2,2,0.591,example
example_data_LR.h5,example_data_HR.h5,9,12,17,11,1,2,3,0.591,example
example_data_LR.h5,example_data_HR.h5,9,12,17,11,1,3,1,0.591,example
example_data_LR.h5,example_data_HR.h5,9,12,17,11,1,3,2,0.591,example
example_data_LR.h5,example_data_HR.h5,9,12,17,11,1,3,3,0.591,example
example_data_LR.h5,example_data_HR.h5,9,1,10,24,0,0,0,0.281,example
example_data_LR.h5,example_data_HR.h5,9,1,10,24,1,1,1,0.281,example
example_data_LR.h5,example_data_HR.h5,9,1,10,24,1,1,2,0.281,example
example_data_LR.h5,example_data_HR.h5,9,1,10,24,1,1,3,0.281,example
example_data_LR.h5,example_data_HR.h5,9,1,10,24,1,2,1,0.281,example
example_data_LR.h5,example_data_HR.h5,9,1,10,24,1,2,2,0.281,example
example_data_LR.h5,example_data_HR.h5,9,1,10,24,1,2,3,0.281,example
example_data_LR.h5,example_data_HR.h5,9,1,10,24,1,3,1,0.281,example
example_data_LR.h5,example_data_HR.h5,9,1,10,24,1,3,2,0.281,example
example_data_LR.h5,example_data_HR.h5,9,1,10,24,1,3,3,0.281,example
example_data_LR.h5,example_data_HR.h5,9,5,16,23,0,0,0,0.177,example
example_data_LR.h5,example_data_HR.h5,9,5,16,23,1,1,1,0.177,example
example_data_LR.h5,example_data_HR.h5,9,5,16,23,1,1,2,0.177,example
example_data_LR.h5,example_data_HR.h5,9,5,16,23,1,1,3,0.177,example
example_data_LR.h5,example_data_HR.h5,9,5,16,23,1,2,1,0.177,example
example_data_LR.h5,example_data_HR.h5,9,5,16,23,1,2,2,0.177,example
example_data_LR.h5,example_data_HR.h5,9,5,16,23,1,2,3,0.177,example
example_data_LR.h5,example_data_HR.h5,9,5,16,23,1,3,1,0.177,example
example_data_LR.h5,example_data_HR.h5,9,5,16,23,1,3,2,0.177,example
example_data_LR.h5,example_data_HR.h5,9,5,16,23,1,3,3,0.177,example
example_data_LR.h5,example_data_HR.h5,9,15,24,13,0,0,0,0.244,example
example_data_LR.h5,example_data_HR.h5,9,15,24,13,1,1,1,0.244,example
example_data_LR.h5,example_data_HR.h5,9,15,24,13,1,1,2,0.244,example
example_data_LR.h5,example_data_HR.h5,9,15,24,13,1,1,3,0.244,example
example_data_LR.h5,example_data_HR.h5,9,15,24,13,1,2,1,0.244,example
example_data_LR.h5,example_data_HR.h5,9,15,24,13,1,2,2,0.244,example
example_data_LR.h5,example_data_HR.h5,9,15,24,13,1,2,3,0.244,example
example_data_LR.h5,example_data_HR.h5,9,15,24,13,1,3,1,0.244,example
example_data_LR.h5,example_data_HR.h5,9,15,24,13,1,3,2,0.244,example
example_data_LR.h5,example_data_HR.h5,9,15,24,13,1,3,3,0.244,example
example_data_LR.h5,example_data_HR.h5,9,8,9,12,0,0,0,0.504,example
example_data_LR.h5,example_data_HR.h5,9,8,9,12,1,1,1,0.504,example
example_data_LR.h5,example_data_HR.h5,9,8,9,12,1,1,2,0.504,example
example_data_LR.h5,example_data_HR.h5,9,8,9,12,1,1,3,0.504,example
example_data_LR.h5,example_data_HR.h5,9,8,9,12,1,2,1,0.504,example
example_data_LR.h5,example_data_HR.h5,9,8,9,12,1,2,2,0.504,example
example_data_LR.h5,example_data_HR.h5,9,8,9,12,1,2,3,0.504,example
example_data_LR.h5,example_data_HR.h5,9,8,9,12,1,3,1,0.504,example
example_data_LR.h5,example_data_HR.h5,9,8,9,12,1,3,2,0.504,example
example_data_LR.h5,example_data_HR.h5,9,8,9,12,1,3,3,0.504,example
example_data_LR.h5,example_data_HR.h5,9,2,14,14,0,0,0,0.398,example
example_data_LR.h5,example_data_HR.h5,9,2,14,14,1,1,1,0.398,example
example_data_LR.h5,example_data_HR.h5,9,2,14,14,1,1,2,0.398,example
example_data_LR.h5,example_data_HR.h5,9,2,14,14,1,1,3,0.398,example
example_data_LR.h5,example_data_HR.h5,9,2,14,14,1,2,1,0.398,example
example_data_LR.h5,example_data_HR.h5,9,2,14,14,1,2,2,0.398,example
example_data_LR.h5,example_data_HR.h5,9,2,14,14,1,2,3,0.398,example
example_data_LR.h5,example_data_HR.h5,9,2,14,14,1,3,1,0.398,example
example_data_LR.h5,example_data_HR.h5,9,2,14,14,1,3,2,0.398,example
example_data_LR.h5,example_data_HR.h5,9,2,14,14,1,3,3,0.398,example
example_data_LR.h5,example_data_HR.h5,9,9,2,26,0,0,0,0.149,example
example_data_LR.h5,example_data_HR.h5,9,9,2,26,1,1,1,0.149,example
example_data_LR.h5,example_data_HR.h5,9,9,2,26,1,1,2,0.149,example
example_data_LR.h5,example_data_HR.h5,9,9,2,26,1,1,3,0.149,example
example_data_LR.h5,example_data_HR.h5,9,9,2,26,1,2,1,0.149,example
example_data_LR.h5,example_data_HR.h5,9,9,2,26,1,2,2,0.149,example
example_data_LR.h5,example_data_HR.h5,9,9,2,26,1,2,3,0.149,example
example_data_LR.h5,example_data_HR.h5,9,9,2,26,1,3,1,0.149,example
example_data_LR.h5,example_data_HR.h5,9,9,2,26,1,3,2,0.149,example
example_data_LR.h5,example_data_HR.h5,9,9,2,26,1,3,3,0.149,example
example_data_LR.h5,example_data_HR.h5,9,8,22,2,0,0,0,0.255,example
example_data_LR.h5,example_data_HR.h5,9,8,22,2,1,1,1,0.255,example
example_data_LR.h5,example_data_HR.h5,9,8,22,2,1,1,2,0.255,example
example_data_LR.h5,example_data_HR.h5,9,8,22,2,1,1,3,0.255,example
example_data_LR.h5,example_data_HR.h5,9,8,22,2,1,2,1,0.255,example
example_data_LR.h5,example_data_HR.h5,9,8,22,2,1,2,2,0.255,example
example_data_LR.h5,example_data_HR.h5,9,8,22,2,1,2,3,0.255,example
example_data_LR.h5,example_data_HR.h5,9,8,22,2,1,3,1,0.255,example
example_data_LR.h5,example_data_HR.h5,9,8,22,2,1,3,2,0.255,example
example_data_LR.h5,example_data_HR.h5,9,8,22,2,1,3,3,0.255,example
example_data_LR.h5,example_data_HR.h5,9,7,13,25,0,0,0,0.19,example
example_data_LR.h5,example_data_HR.h5,9,7,13,25,1,1,1,0.19,example
example_data_LR.h5,example_data_HR.h5,9,7,13,25,1,1,2,0.19,example
example_data_LR.h5,example_data_HR.h5,9,7,13,25,1,1,3,0.19,example
example_data_LR.h5,example_data_HR.h5,9,7,13,25,1,2,1,0.19,example
example_data_LR.h5,example_data_HR.h5,9,7,13,25,1,2,2,0.19,example
example_data_LR.h5,example_data_HR.h5,9,7,13,25,1,2,3,0.19,example
example_data_LR.h5,example_data_HR.h5,9,7,13,25,1,3,1,0.19,example
example_data_LR.h5,example_data_HR.h5,9,7,13,25,1,3,2,0.19,example
example_data_LR.h5,example_data_HR.h5,9,7,13,25,1,3,3,0.19,example
example_data_LR.h5,example_data_HR.h5,9,24,2,4,0,0,0,0.309,example
example_data_LR.h5,example_data_HR.h5,9,24,2,4,1,1,1,0.309,example
example_data_LR.h5,example_data_HR.h5,9,24,2,4,1,1,2,0.309,example
example_data_LR.h5,example_data_HR.h5,9,24,2,4,1,1,3,0.309,example
example_data_LR.h5,example_data_HR.h5,9,24,2,4,1,2,1,0.309,example
example_data_LR.h5,example_data_HR.h5,9,24,2,4,1,2,2,0.309,example
example_data_LR.h5,example_data_HR.h5,9,24,2,4,1,2,3,0.309,example
example_data_LR.h5,example_data_HR.h5,9,24,2,4,1,3,1,0.309,example
example_data_LR.h5,example_data_HR.h5,9,24,2,4,1,3,2,0.309,example
example_data_LR.h5,example_data_HR.h5,9,24,2,4,1,3,3,0.309,example
example_data_LR.h5,example_data_HR.h5,10,5,4,14,0,0,0,0.269,example
example_data_LR.h5,example_data_HR.h5,10,5,4,14,1,1,1,0.269,example
example_data_LR.h5,example_data_HR.h5,10,5,4,14,1,1,2,0.269,example
example_data_LR.h5,example_data_HR.h5,10,5,4,14,1,1,3,0.269,example
example_data_LR.h5,example_data_HR.h5,10,5,4,14,1,2,1,0.269,example
example_data_LR.h5,example_data_HR.h5,10,5,4,14,1,2,2,0.269,example
example_data_LR.h5,example_data_HR.h5,10,5,4,14,1,2,3,0.269,example
example_data_LR.h5,example_data_HR.h5,10,5,4,14,1,3,1,0.269,example
example_data_LR.h5,example_data_HR.h5,10,5,4,14,1,3,2,0.269,example
example_data_LR.h5,example_data_HR.h5,10,5,4,14,1,3,3,0.269,example
example_data_LR.h5,example_data_HR.h5,10,12,22,8,0,0,0,0.543,example
example_data_LR.h5,example_data_HR.h5,10,12,22,8,1,1,1,0.543,example
example_data_LR.h5,example_data_HR.h5,10,12,22,8,1,1,2,0.543,example
example_data_LR.h5,example_data_HR.h5,10,12,22,8,1,1,3,0.543,example
example_data_LR.h5,example_data_HR.h5,10,12,22,8,1,2,1,0.543,example
example_data_LR.h5,example_data_HR.h5,10,12,22,8,1,2,2,0.543,example
example_data_LR.h5,example_data_HR.h5,10,12,22,8,1,2,3,0.543,example
example_data_LR.h5,example_data_HR.h5,10,12,22,8,1,3,1,0.543,example
example_data_LR.h5,example_data_HR.h5,10,12,22,8,1,3,2,0.543,example
example_data_LR.h5,example_data_HR.h5,10,12,22,8,1,3,3,0.543,example
example_data_LR.h5,example_data_HR.h5,10,17,23,14,0,0,0,0.196,example
example_data_LR.h5,example_data_HR.h5,10,17,23,14,1,1,1,0.196,example
example_data_LR.h5,example_data_HR.h5,10,17,23,14,1,1,2,0.196,example
example_data_LR.h5,example_data_HR.h5,10,17,23,14,1,1,3,0.196,example
example_data_LR.h5,example_data_HR.h5,10,17,23,14,1,2,1,0.196,example
example_data_LR.h5,example_data_HR.h5,10,17,23,14,1,2,2,0.196,example
example_data_LR.h5,example_data_HR.h5,10,17,23,14,1,2,3,0.196,example
example_data_LR.h5,example_data_HR.h5,10,17,23,14,1,3,1,0.196,example
example_data_LR.h5,example_data_HR.h5,10,17,23,14,1,3,2,0.196,example
example_data_LR.h5,example_data_HR.h5,10,17,23,14,1,3,3,0.196,example
example_data_LR.h5,example_data_HR.h5,10,14,19,14,0,0,0,0.391,example
example_data_LR.h5,example_data_HR.h5,10,14,19,14,1,1,1,0.391,example
example_data_LR.h5,example_data_HR.h5,10,14,19,14,1,1,2,0.391,example
example_data_LR.h5,example_data_HR.h5,10,14,19,14,1,1,3,0.391,example
example_data_LR.h5,example_data_HR.h5,10,14,19,14,1,2,1,0.391,example
example_data_LR.h5,example_data_HR.h5,10,14,19,14,1,2,2,0.391,example
example_data_LR.h5,example_data_HR.h5,10,14,19,14,1,2,3,0.391,example
example_data_LR.h5,example_data_HR.h5,10,14,19,14,1,3,1,0.391,example
example_data_LR.h5,example_data_HR.h5,10,14,19,14,1,3,2,0.391,example
example_data_LR.h5,example_data_HR.h5,10,14,19,14,1,3,3,0.391,example
example_data_LR.h5,example_data_HR.h5,10,4,23,6,0,0,0,0.138,example
example_data_LR.h5,example_data_HR.h5,10,4,23,6,1,1,1,0.138,example
example_data_LR.h5,example_data_HR.h5,10,4,23,6,1,1,2,0.138,example
